"id" "group" "trial" "blockNumber" "retroCueCond" "duration" "deviation" "recallError" "attentionRating" "ratingRT" "Rating" "Cue"
"7617" "before" 25 "3" 1 1854.41300000157 11 11 4 1858.12299999991 "Before Test" "Valid"
"7617" "before" 25 "4" 0 2979.76000000141 -167 167 4 6588.08899999876 "Before Test" "None"
"7617" "before" 26 "3" 0 1430.88600000134 -3 3 4 1503.76400000229 "Before Test" "None"
"7617" "before" 27 "1" -1 1648.07099999965 -39 39 6 1778.94700000115 "Before Test" "Invalid"
"7617" "before" 27 "3" -1 1416.03900000127 -147 147 5 1122.76099999947 "Before Test" "Invalid"
"7617" "before" 29 "1" 1 849.021000000532 -57 57 2 1112.02800000063 "Before Test" "Valid"
"7617" "before" 29 "3" 1 1471.74000000185 3 3 4 1203.05300000054 "Before Test" "Valid"
"7617" "before" 3 "1" 0 2485.46400000004 6 6 6 1969.5990000001 "Before Test" "None"
"7617" "before" 30 "2" -1 1739.49300000048 -116 116 8 658.766000002157 "Before Test" "Invalid"
"7617" "before" 32 "4" -1 1806.52700000047 -167 167 6 1866.28500000201 "Before Test" "Invalid"
"7617" "before" 33 "4" 0 1769.91099999938 -33 33 4 1927.89400000009 "Before Test" "None"
"7617" "before" 34 "2" 0 1380.20499999961 -28 28 5 2685.97200000193 "Before Test" "None"
"7617" "before" 35 "2" 1 995.344000002136 55 55 9 2198.1850000018 "Before Test" "Valid"
"7617" "before" 35 "4" -1 645.405999999261 39 39 2 929.89100000076 "Before Test" "Invalid"
"7617" "before" 36 "2" 1 2217.11200000229 38 38 8 1240.84700000042 "Before Test" "Valid"
"7617" "before" 4 "4" 1 2676.99399999925 -131 131 5 2036.42700000061 "Before Test" "Valid"
"7617" "before" 40 "1" 1 1525.69300000044 12 12 7 1283.26500000036 "Before Test" "Valid"
"7617" "before" 41 "4" 1 1535.47799999942 80 80 7 3139.99099999969 "Before Test" "Valid"
"7617" "before" 43 "1" 1 1466.20300000149 31 31 8 1321.86500000115 "Before Test" "Valid"
"7617" "before" 43 "2" 0 1494.05799999996 -90 90 8 1322.68799999962 "Before Test" "None"
"7617" "before" 44 "1" -1 1978.33899999876 -50 50 3 3042.34500000044 "Before Test" "Invalid"
"7617" "before" 45 "2" 1 1244.27999999921 13 13 5 1333.86499999918 "Before Test" "Valid"
"7617" "before" 5 "2" -1 1406.93300000182 174 174 9 3053.86900000041 "Before Test" "Invalid"
"7617" "before" 9 "1" 0 1985.37799999991 -57 57 2 2152.73600000091 "Before Test" "None"
"7617" "before" 9 "3" -1 1274.83899999945 177 177 6 1296.43999999994 "Before Test" "Invalid"
"7618" "before" 0 "3" 1 893.16300012765 -1 1 6 1520.01900002081 "Before Test" "Valid"
"7618" "before" 1 "1" 1 1148.53800004494 10 10 8 1406.83099999762 "Before Test" "Valid"
"7618" "before" 1 "2" 1 703.814000181039 -121 121 6 1813.05099999777 "Before Test" "Valid"
"7618" "before" 11 "1" 0 1388.68500018172 -83 83 8 3341.19400005142 "Before Test" "None"
"7618" "before" 11 "4" -1 1125.2920001226 -21 21 3 6830.44800005434 "Before Test" "Invalid"
"7618" "before" 13 "1" 0 1544.22700016352 78 78 7 1860.70400018664 "Before Test" "None"
"7618" "before" 14 "2" 0 1362.3950000836 32 32 6 2916.58499999915 "Before Test" "None"
"7618" "before" 14 "3" 0 2050.85500008939 -51 51 5 2175.12500005914 "Before Test" "None"
"7618" "before" 14 "4" 0 3788.28200019407 15 15 4 1783.64800011576 "Before Test" "None"
"7618" "before" 17 "4" 0 1484.22700011847 128 128 4 2089.92600017739 "Before Test" "None"
"7618" "before" 18 "1" -1 1178.20900004008 -77 77 8 1541.93900008471 "Before Test" "Invalid"
"7618" "before" 18 "3" 0 1100.49000010034 -18 18 6 1516.50200018752 "Before Test" "None"
"7618" "before" 21 "3" 1 901.595000126981 19 19 5 1613.4150000083 "Before Test" "Valid"
"7618" "before" 22 "4" 1 1375.31600016402 -46 46 5 1980.05400006124 "Before Test" "Valid"
"7618" "before" 23 "3" 1 973.306000200799 -29 29 5 1653.18300014839 "Before Test" "Valid"
"7618" "before" 24 "4" 0 835.62600014545 -22 22 5 1798.89400003059 "Before Test" "None"
"7618" "before" 25 "3" -1 807.124000148848 -80 80 4 1387.45300001209 "Before Test" "Invalid"
"7618" "before" 25 "4" 1 570.850000112085 -19 19 5 1426.81600003224 "Before Test" "Valid"
"7618" "before" 26 "2" 0 1175.27100000356 -147 147 8 1541.03200002888 "Before Test" "None"
"7618" "before" 26 "4" 0 1075.34500022163 -84 84 3 4087.82000004826 "Before Test" "None"
"7618" "before" 29 "2" 0 1786.47000014025 78 78 5 1741.31900004717 "Before Test" "None"
"7618" "before" 3 "1" -1 1864.69000021456 -2 2 8 1187.87200019503 "Before Test" "Invalid"
"7618" "before" 3 "2" -1 1984.27500011725 -36 36 6 1302.27200012002 "Before Test" "Invalid"
"7618" "before" 30 "1" 1 1348.43900002929 8 8 9 1133.78400002979 "Before Test" "Valid"
"7618" "before" 31 "1" 1 929.632000076526 2 2 8 992.44800021057 "Before Test" "Valid"
"7618" "before" 31 "2" 0 1260.69900019595 -176 176 5 2134.43200015009 "Before Test" "None"
"7618" "before" 31 "3" 0 2179.30900011957 81 81 5 2614.67100020847 "Before Test" "None"
"7618" "before" 33 "2" 1 1866.27900011768 -28 28 6 1818.99900017981 "Before Test" "Valid"
"7618" "before" 33 "4" 1 1375.99100004672 5 5 2 1623.47300000023 "Before Test" "Valid"
"7618" "before" 36 "1" 0 2966.87600005505 -6 6 9 1275.3990001941 "Before Test" "None"
"7618" "before" 36 "2" -1 1424.11599999736 7 7 7 1318.67800000182 "Before Test" "Invalid"
"7618" "before" 37 "2" 1 1004.37300014147 -17 17 6 1387.76699999231 "Before Test" "Valid"
"7618" "before" 37 "4" 1 1012.98200015444 7 7 4 1531.42300021742 "Before Test" "Valid"
"7618" "before" 38 "3" 0 1116.54500009282 -22 22 5 1622.66300003394 "Before Test" "None"
"7618" "before" 39 "3" 1 795.789000221295 -27 27 5 1918.84800015227 "Before Test" "Valid"
"7618" "before" 40 "3" -1 944.370000213617 -89 89 4 1824.15100020426 "Before Test" "Invalid"
"7618" "before" 43 "2" 1 4045.6380001161 -25 25 7 975.596000007703 "Before Test" "Valid"
"7618" "before" 46 "1" 0 1483.44500011054 -50 50 6 1651.0150000694 "Before Test" "None"
"7618" "before" 47 "1" 1 1512.06600009056 0 0 7 2150.97900003172 "Before Test" "Valid"
"7618" "before" 8 "4" -1 1022.8570001761 119 119 5 1802.88000005949 "Before Test" "Invalid"
"7620" "before" 1 "4" -1 1671.21999999997 15 15 7 1282.28000000003 "Before Test" "Invalid"
"7620" "before" 10 "2" 0 3779.33999999997 24 24 2 2424.42000000004 "Before Test" "None"
"7620" "before" 10 "4" 0 1786.02000000002 7 7 7 2970.82000000007 "Before Test" "None"
"7620" "before" 11 "1" 1 1694.73999999999 6 6 6 1496.71999999997 "Before Test" "Valid"
"7620" "before" 11 "4" 0 2966.60000000009 19 19 4 3003.93999999994 "Before Test" "None"
"7620" "before" 13 "1" 1 2648.96000000002 -51 51 3 1740.70000000001 "Before Test" "Valid"
"7620" "before" 13 "2" -1 2020.21999999997 -1 1 7 1721 "Before Test" "Invalid"
"7620" "before" 13 "3" 1 1072.12000000011 19 19 7 1151.39999999991 "Before Test" "Valid"
"7620" "before" 14 "3" 1 1738.80000000005 35 35 6 1853.37999999989 "Before Test" "Valid"
"7620" "before" 15 "2" 0 2070.62 5 5 6 2361.43999999994 "Before Test" "None"
"7620" "before" 16 "1" -1 1161.52000000002 13 13 5 1103.67999999999 "Before Test" "Invalid"
"7620" "before" 17 "3" -1 1318.21999999997 38 38 6 1166.23999999999 "Before Test" "Invalid"
"7620" "before" 19 "1" 0 2885.20000000001 104 104 3 2088.84000000003 "Before Test" "None"
"7620" "before" 19 "3" 0 2273.43999999994 -7 7 4 1446.60000000009 "Before Test" "None"
"7620" "before" 24 "1" 0 1742.58000000002 5 5 3 1963.15999999997 "Before Test" "None"
"7620" "before" 24 "3" -1 1103.1399999999 105 105 3 2316.37999999989 "Before Test" "Invalid"
"7620" "before" 28 "1" 1 1817.83999999997 -16 16 3 1661.78000000003 "Before Test" "Valid"
"7620" "before" 28 "2" 1 982.060000000056 -5 5 5 1208.66000000003 "Before Test" "Valid"
"7620" "before" 28 "4" 0 2017.23999999999 162 162 6 1985.37999999989 "Before Test" "None"
"7620" "before" 3 "1" 0 2856.23999999999 125 125 5 1465.40000000002 "Before Test" "None"
"7620" "before" 31 "2" -1 954 26 26 7 1799.54000000004 "Before Test" "Invalid"
"7620" "before" 32 "1" -1 1302.42000000004 -87 87 6 2213.16000000003 "Before Test" "Invalid"
"7620" "before" 32 "2" 1 1480.43999999994 -11 11 7 1289.43999999994 "Before Test" "Valid"
"7620" "before" 33 "2" 0 2152.47999999998 31 31 6 2086.28000000003 "Before Test" "None"
"7620" "before" 36 "1" 0 8502.5 27 27 6 2087.52000000002 "Before Test" "None"
"7620" "before" 36 "2" 1 1470.92000000004 -1 1 7 1025.68000000005 "Before Test" "Valid"
"7620" "before" 36 "4" 1 1499.1399999999 32 32 7 1228.10000000009 "Before Test" "Valid"
"7620" "before" 37 "1" 1 2825.85999999999 -15 15 6 2002.64000000001 "Before Test" "Valid"
"7620" "before" 37 "3" 1 1611.97999999998 -10 10 5 1349.58000000007 "Before Test" "Valid"
"7620" "before" 38 "2" 1 1560.09999999998 -3 3 7 1239.68000000005 "Before Test" "Valid"
"7620" "before" 39 "3" 0 2141.06000000006 -3 3 7 1430.52000000002 "Before Test" "None"
"7620" "before" 4 "4" 1 1214.28000000003 -145 145 7 1057.02000000002 "Before Test" "Valid"
"7620" "before" 40 "2" 0 2133.95999999996 -46 46 5 1218.18000000005 "Before Test" "None"
"7620" "before" 43 "4" -1 1975.89999999991 51 51 7 3641.54000000004 "Before Test" "Invalid"
"7620" "before" 44 "3" 0 2275.76000000001 179 179 7 1923.21999999997 "Before Test" "None"
"7620" "before" 46 "3" 1 1041.47999999998 16 16 7 1223.54000000004 "Before Test" "Valid"
"7620" "before" 48 "4" 0 12011.8799999999 103 103 7 1911.69999999995 "Before Test" "None"
"7620" "before" 5 "4" 1 1517.28000000003 -9 9 7 849.360000000102 "Before Test" "Valid"
"7620" "before" 6 "3" 0 1923.52000000002 24 24 5 2053.84000000008 "Before Test" "None"
"7620" "before" 9 "4" 1 1998.84000000008 7 7 7 1530.95999999996 "Before Test" "Valid"
"7621" "before" 1 "1" 0 1495.11099997978 -56 56 8 1097.66799999756 "Before Test" "None"
"7621" "before" 12 "2" 1 1357.84700002463 6 6 8 919.210000025807 "Before Test" "Valid"
"7621" "before" 13 "1" 0 1861.71100001177 89 89 9 1210.22400002391 "Before Test" "None"
"7621" "before" 16 "2" -1 1258.37299999164 -83 83 9 1036.20100000757 "Before Test" "Invalid"
"7621" "before" 16 "3" 1 1118.05400000606 45 45 9 863.212000024039 "Before Test" "Valid"
"7621" "before" 18 "1" 0 1046.38399999775 49 49 8 942.311000032118 "Before Test" "None"
"7621" "before" 19 "1" 1 1369.01100000739 15 15 9 1047.61500000791 "Before Test" "Valid"
"7621" "before" 19 "3" 0 1348.35000001476 1 1 7 980.084999986459 "Before Test" "None"
"7621" "before" 2 "3" -1 1048.46800003061 -14 14 9 916.405000033323 "Before Test" "Invalid"
"7621" "before" 20 "3" 0 1172.4770000095 -166 166 8 1421.86800001725 "Before Test" "None"
"7621" "before" 25 "3" -1 1573.83500000439 -8 8 9 862.968000001041 "Before Test" "Invalid"
"7621" "before" 25 "4" 0 1560.82500002487 -31 31 9 991.44100001012 "Before Test" "None"
"7621" "before" 27 "2" 0 1044.2950000061 -172 172 8 886.389000000898 "Before Test" "None"
"7621" "before" 28 "4" -1 2151.71500002104 44 44 9 1085.63099999446 "Before Test" "Invalid"
"7621" "before" 29 "2" 0 2365.01600000588 -124 124 7 1001.83599997847 "Before Test" "None"
"7621" "before" 3 "3" 1 904.425999982981 -43 43 8 927.831999986432 "Before Test" "Valid"
"7621" "before" 32 "4" 1 1605.07400001166 -10 10 9 953.597000024049 "Before Test" "Valid"
"7621" "before" 34 "3" 0 1182.71500002802 138 138 9 1194.7169999911 "Before Test" "None"
"7621" "before" 37 "2" 1 883.123000006657 0 0 9 1014.53500000073 "Before Test" "Valid"
"7621" "before" 37 "4" 0 1258.87799999537 1 1 9 933.316000001505 "Before Test" "None"
"7621" "before" 39 "4" 0 1988.61699997913 14 14 9 1059.21100001247 "Before Test" "None"
"7621" "before" 4 "2" -1 1308.19199999131 -57 57 9 1201.4609999815 "Before Test" "Invalid"
"7621" "before" 4 "4" 1 938.370999993291 -37 37 9 730.490000028862 "Before Test" "Valid"
"7621" "before" 40 "2" 1 1688.51099999459 12 12 9 1011.75300001388 "Before Test" "Valid"
"7621" "before" 40 "3" 1 800.782000028761 -41 41 9 874.040000031004 "Before Test" "Valid"
"7621" "before" 42 "1" -1 1685.6369999951 -86 86 9 1645.45100002387 "Before Test" "Invalid"
"7621" "before" 42 "4" 0 1053.44100003433 -35 35 9 1206.0139999832 "Before Test" "None"
"7621" "before" 43 "4" 1 1156.75099999201 1 1 9 1080.61699998309 "Before Test" "Valid"
"7621" "before" 46 "1" 0 969.875999990501 -55 55 9 963.230000004522 "Before Test" "None"
"7621" "before" 48 "2" 0 1926.40000001085 32 32 9 1085.1369999845 "Before Test" "None"
"7621" "before" 49 "1" -1 2208.35299999756 18 18 8 1048.89199997997 "Before Test" "Invalid"
"7621" "before" 5 "3" 1 1223.63400002313 -7 7 9 1118.85699999542 "Before Test" "Valid"
"7621" "before" 6 "3" 0 1386.31799998228 -1 1 9 925.569000031333 "Before Test" "None"
"7621" "before" 7 "1" 1 965.584999995248 25 25 9 1321.57399998663 "Before Test" "Valid"
"7621" "before" 7 "2" 1 1505.20000000135 -24 24 9 949.958000018029 "Before Test" "Valid"
"7621" "before" 8 "1" 1 1111.90999997861 14 14 9 754.400999983307 "Before Test" "Valid"
"7621" "before" 8 "2" 0 1055.47900000447 -49 49 8 1068.91899998905 "Before Test" "None"
"7621" "before" 8 "4" 1 910.919000015128 0 0 9 738.869000030449 "Before Test" "Valid"
"7621" "before" 9 "1" 1 773.189000001526 -38 38 8 860.541999995126 "Before Test" "Valid"
"7621" "before" 9 "4" -1 1361.08300000126 -4 4 9 911.748000012012 "Before Test" "Invalid"
"7622" "after" 1 "3" 1 1368.52399989218 -6 6 8 1658.5900003016 "After Test" "Valid"
"7622" "after" 11 "2" 1 1792.59200008563 -41 41 8 1656.00800025323 "After Test" "Valid"
"7622" "after" 12 "1" 0 2153.41800003359 55 55 8 2419.18200005591 "After Test" "None"
"7622" "after" 12 "3" 0 2075.69400006719 -92 92 8 1899.12200001115 "After Test" "None"
"7622" "after" 12 "4" -1 1925.02600024594 56 56 8 2173.11400010437 "After Test" "Invalid"
"7622" "after" 14 "3" 1 1555.29399988474 10 10 8 1442.03400008939 "After Test" "Valid"
"7622" "after" 14 "4" 1 24939.9440002982 -51 51 8 1605.61999987718 "After Test" "Valid"
"7622" "after" 15 "2" 0 2060.60600017128 15 15 8 2035.36599989934 "After Test" "None"
"7622" "after" 17 "4" 0 1698.60599986231 91 91 8 1709.68600026844 "After Test" "None"
"7622" "after" 19 "3" 0 2365.50400024233 -169 169 8 2100.27600002615 "After Test" "None"
"7622" "after" 19 "4" 1 1367.83399991039 92 92 8 1442.56600001128 "After Test" "Valid"
"7622" "after" 21 "2" 1 1717.07000005967 -1 1 8 1836.15000000736 "After Test" "Valid"
"7622" "after" 22 "1" 0 2475.69600015273 -29 29 8 1806.14000021969 "After Test" "None"
"7622" "after" 24 "2" 1 1690.22200030554 7 7 8 4438.63400015654 "After Test" "Valid"
"7622" "after" 24 "3" 1 1391.08399988431 -12 12 8 1784.48399994057 "After Test" "Valid"
"7622" "after" 26 "2" 0 1878.85800029431 -6 6 8 175718.944000052 "After Test" "None"
"7622" "after" 26 "4" 0 1371.79800023092 161 161 7 1675.53000014881 "After Test" "None"
"7622" "after" 27 "4" -1 2588.43599986611 88 88 7 2347.55000003707 "After Test" "Invalid"
"7622" "after" 28 "1" -1 892.25800000364 -63 63 7 1848.97200013418 "After Test" "Invalid"
"7622" "after" 3 "2" 1 1874.44599997764 -18 18 8 1875.8660000409 "After Test" "Valid"
"7622" "after" 30 "3" -1 4651.30999997025 150 150 8 2384.83999987692 "After Test" "Invalid"
"7622" "after" 31 "1" 0 2556.15200027195 -68 68 7 2733.93200021237 "After Test" "None"
"7622" "after" 32 "4" 1 108331.72400025 -148 148 8 1625.06800021604 "After Test" "Valid"
"7622" "after" 33 "3" -1 1942.57400000002 -141 141 8 73972.9959999737 "After Test" "Invalid"
"7622" "after" 34 "1" 1 1611.32200017502 0 0 7 1753.06400008197 "After Test" "Valid"
"7622" "after" 35 "1" 1 3276.97399992542 120 120 8 2010.45000020484 "After Test" "Valid"
"7622" "after" 37 "3" 0 2377.04999987315 1 1 8 2084.1560001825 "After Test" "None"
"7622" "after" 38 "1" -1 2030.5940000522 2 2 8 1777.68600030546 "After Test" "Invalid"
"7622" "after" 4 "2" 0 2220.7299999739 -21 21 8 1928.83000007458 "After Test" "None"
"7622" "after" 41 "1" 1 1748.39199995156 -35 35 8 1798.47400004463 "After Test" "Valid"
"7622" "after" 41 "2" 0 1445.00000007451 0 0 8 1716.4019999702 "After Test" "None"
"7622" "after" 41 "3" 0 2744.41400025319 22 22 8 1657.86799995508 "After Test" "None"
"7622" "after" 42 "2" -1 2142.64199994784 -136 136 8 1696.07200015266 "After Test" "Invalid"
"7622" "after" 43 "2" -1 1948.97999999998 -39 39 8 1880.40200004471 "After Test" "Invalid"
"7622" "after" 46 "3" 1 1486.63800026802 30 30 8 1734.7079999405 "After Test" "Valid"
"7622" "after" 46 "4" 0 3193.08800009312 -118 118 7 4220.56000004103 "After Test" "None"
"7622" "after" 47 "4" 1 169538.234000306 -59 59 7 2672.69399996661 "After Test" "Valid"
"7622" "after" 49 "1" 1 1653.52400006331 6 6 8 1829.26800023462 "After Test" "Valid"
"7622" "after" 6 "1" 0 2312.54200007441 130 130 8 2016.3120000856 "After Test" "None"
"7622" "after" 7 "4" 0 1623.70599996625 -23 23 8 1995.78200031305 "After Test" "None"
"7623" "after" 0 "2" -1 991.38300001435 -41 41 9 1111.51700000349 "After Test" "Invalid"
"7623" "after" 0 "3" 1 1107.59699999413 -38 38 9 1069.35400000319 "After Test" "Valid"
"7623" "after" 11 "3" 1 946.789000002318 2 2 9 1041.36699999298 "After Test" "Valid"
"7623" "after" 16 "4" 0 1432.74200001522 -78 78 6 1108.18299999344 "After Test" "None"
"7623" "after" 17 "1" 1 804.961999988765 -10 10 9 1232.23600000277 "After Test" "Valid"
"7623" "after" 17 "2" 0 1283.0880000086 -52 52 9 3672.74900000065 "After Test" "None"
"7623" "after" 17 "3" 0 1119.54000000597 168 168 9 2371.82100001257 "After Test" "None"
"7623" "after" 18 "4" -1 904.400000017136 -54 54 9 1514.85300000431 "After Test" "Invalid"
"7623" "after" 19 "1" 0 982.807000010449 -62 62 9 1374.78699999599 "After Test" "None"
"7623" "after" 20 "4" 1 928.718999996316 -38 38 9 974.703000006964 "After Test" "Valid"
"7623" "after" 21 "1" 0 1322.95100001182 89 89 9 1115.02000001672 "After Test" "None"
"7623" "after" 25 "2" 1 1216.94399999594 58 58 9 1302.34100001154 "After Test" "Valid"
"7623" "after" 26 "1" 0 1083.115999993 52 52 9 1093.57100000948 "After Test" "None"
"7623" "after" 26 "2" 0 1609.39799999038 57 57 9 4548.85800001747 "After Test" "None"
"7623" "after" 28 "4" 1 933.803999989294 6 6 5 1840.76199998939 "After Test" "Valid"
"7623" "after" 3 "3" 1 2671.16300001414 10 10 9 1243.78499999805 "After Test" "Valid"
"7623" "after" 3 "4" 0 969.614000005648 -81 81 9 1279.22899998957 "After Test" "None"
"7623" "after" 31 "1" -1 1101.69399999018 -96 96 9 1062.05400001415 "After Test" "Invalid"
"7623" "after" 32 "2" 0 1137.98999999347 12 12 9 991.698999995016 "After Test" "None"
"7623" "after" 32 "3" -1 977.176000008825 -111 111 8 1544.74699999765 "After Test" "Invalid"
"7623" "after" 34 "1" -1 2554.25099999039 133 133 9 1076.57200001017 "After Test" "Invalid"
"7623" "after" 34 "4" 0 1752.79300000286 -66 66 9 4092.88300000643 "After Test" "None"
"7623" "after" 35 "1" 1 994.316000005521 6 6 9 1080.84599999461 "After Test" "Valid"
"7623" "after" 35 "2" -1 818.808000009973 147 147 9 1130.72900001064 "After Test" "Invalid"
"7623" "after" 37 "4" 1 1974.35300001525 -19 19 9 1094.85700000031 "After Test" "Valid"
"7623" "after" 38 "2" 1 996.944000002695 -30 30 9 1009.91399999114 "After Test" "Valid"
"7623" "after" 40 "2" 1 825.241999996011 -24 24 9 1211.58499998995 "After Test" "Valid"
"7623" "after" 40 "3" 0 1103.28000001376 125 125 6 1487.87800001423 "After Test" "None"
"7623" "after" 40 "4" -1 897.140000002692 129 129 9 1341.21200000006 "After Test" "Invalid"
"7623" "after" 41 "3" 0 2797.98900000122 52 52 6 2134.99800001225 "After Test" "None"
"7623" "after" 41 "4" 0 1091.44300000276 122 122 9 1020.21599999443 "After Test" "None"
"7623" "after" 44 "2" 1 978.445999991847 -17 17 9 1106.53299999668 "After Test" "Valid"
"7623" "after" 44 "4" 1 926.094000006793 -13 13 9 2544.90300000971 "After Test" "Valid"
"7623" "after" 46 "1" 1 1049.21700000623 4 4 9 3463.81699999649 "After Test" "Valid"
"7623" "after" 46 "3" 1 898.742000009166 -29 29 9 1071.00200000918 "After Test" "Valid"
"7623" "after" 47 "2" 0 1142.71799999394 8 8 9 2446.18900000944 "After Test" "None"
"7623" "after" 48 "1" 1 3254.75299999135 27 27 9 1016.72800000373 "After Test" "Valid"
"7623" "after" 49 "3" 0 1098.63900001161 1 1 9 1141.58200001461 "After Test" "None"
"7623" "after" 6 "1" 0 1032.95400000206 3 3 9 1525.97000001511 "After Test" "None"
"7623" "after" 9 "3" -1 4939.4019999986 114 114 9 1099.47099999082 "After Test" "Invalid"
"7624" "before" 0 "2" -1 1900.89299996826 28 28 9 1044.16100000753 "Before Test" "Invalid"
"7624" "before" 1 "2" 0 1458.60100002156 -74 74 9 993.635999998543 "Before Test" "None"
"7624" "before" 1 "3" 0 1965.55400001083 90 90 9 724.147999985726 "Before Test" "None"
"7624" "before" 11 "3" 1 1191.54000002379 -28 28 9 1195.40299999318 "Before Test" "Valid"
"7624" "before" 12 "1" 1 1397.06999998231 -8 8 9 956.488000020094 "Before Test" "Valid"
"7624" "before" 12 "4" 1 1238.23600000911 -15 15 9 1135.14000002341 "Before Test" "Valid"
"7624" "before" 13 "4" -1 2037.63599998178 145 145 9 1031.59899999294 "Before Test" "Invalid"
"7624" "before" 14 "2" 1 1793.57900001353 14 14 9 1046.61299999279 "Before Test" "Valid"
"7624" "before" 18 "2" 0 2492.16100000357 147 147 8 956.189000010025 "Before Test" "None"
"7624" "before" 18 "4" 0 2033.18099997588 -20 20 9 1267.1929999718 "Before Test" "None"
"7624" "before" 19 "3" 0 1858.10099996976 -11 11 8 1038.91900001722 "Before Test" "None"
"7624" "before" 20 "2" -1 1980.37699999241 23 23 9 1347.40799998399 "Before Test" "Invalid"
"7624" "before" 21 "4" 0 1783.25600001682 -15 15 9 1070.3860000032 "Before Test" "None"
"7624" "before" 22 "1" 1 1922.99999999296 -26 26 9 1096.15699998802 "Before Test" "Valid"
"7624" "before" 23 "4" 1 1167.42400002433 -8 8 9 1099.7109999815 "Before Test" "Valid"
"7624" "before" 24 "2" 0 1563.6849999869 24 24 9 3502.63100001763 "Before Test" "None"
"7624" "before" 25 "4" 0 998.168000012636 -4 4 9 854.314999991097 "Before Test" "None"
"7624" "before" 26 "4" 1 1694.71099997521 -18 18 9 983.205999988364 "Before Test" "Valid"
"7624" "before" 27 "1" -1 1154.22700001829 -22 22 9 1039.8900000077 "Before Test" "Invalid"
"7624" "before" 28 "2" 0 1596.11999998707 -28 28 8 1110.77199998277 "Before Test" "None"
"7624" "before" 28 "3" 0 1373.63000000571 6 6 9 1199.2429999779 "Before Test" "None"
"7624" "before" 3 "1" 0 2302.75499998365 -6 6 9 1305.92400000061 "Before Test" "None"
"7624" "before" 30 "3" -1 1213.68100000522 29 29 9 1109.61800001119 "Before Test" "Invalid"
"7624" "before" 35 "4" 1 1159.75199998473 -17 17 8 1198.0799999875 "Before Test" "Valid"
"7624" "before" 37 "4" 0 6289.21899999678 -7 7 9 1458.89200001908 "Before Test" "None"
"7624" "before" 39 "4" -1 2428.45099998801 -56 56 9 946.688999967417 "Before Test" "Invalid"
"7624" "before" 4 "2" 1 1682.17399999651 -22 22 9 1073.77899998298 "Before Test" "Valid"
"7624" "before" 4 "3" 1 1212.24599999434 -15 15 9 708.079000017955 "Before Test" "Valid"
"7624" "before" 41 "2" 1 1876.0039999974 -41 41 9 2190.48100000713 "Before Test" "Valid"
"7624" "before" 42 "1" 1 1235.83399997337 -18 18 9 1422.82499998581 "Before Test" "Valid"
"7624" "before" 42 "3" 1 1348.98699999973 4 4 9 1227.73600002192 "Before Test" "Valid"
"7624" "before" 43 "1" 0 1265.97699996707 7 7 8 1513.3390000037 "Before Test" "None"
"7624" "before" 43 "3" 0 1940.67700000526 -1 1 9 1199.01499999827 "Before Test" "None"
"7624" "before" 45 "1" 1 1746.19200002076 24 24 9 1396.21200002049 "Before Test" "Valid"
"7624" "before" 45 "2" 1 1402.34700000403 96 96 8 3770.17899999279 "Before Test" "Valid"
"7624" "before" 45 "3" -1 1742.72499998263 -25 25 9 1074.19999997108 "Before Test" "Invalid"
"7624" "before" 6 "1" -1 2153.57600002212 22 22 9 816.036000000429 "Before Test" "Invalid"
"7624" "before" 8 "1" 0 1157.26599998865 -12 12 9 1105.05800002167 "Before Test" "None"
"7624" "before" 9 "1" 0 2341.13600001391 180 180 9 825.74099997594 "Before Test" "None"
"7624" "before" 9 "3" 1 1608.11099997442 -2 2 9 1081.37200000347 "Before Test" "Valid"
"7625" "after" 0 "4" 1 1528.18500000145 3 3 8 1941.72900000121 "After Test" "Valid"
"7625" "after" 1 "3" 0 2496.3580000014 46 46 8 1557.76100000145 "After Test" "None"
"7625" "after" 10 "4" 1 1521.94099999918 -23 23 8 1859.69199999911 "After Test" "Valid"
"7625" "after" 11 "1" -1 1475.47599999898 36 36 8 2034.37599999993 "After Test" "Invalid"
"7625" "after" 11 "4" -1 1229.38699999871 60 60 8 1508.72699999879 "After Test" "Invalid"
"7625" "after" 12 "2" 1 1602.61399999843 -13 13 8 1660.16399999976 "After Test" "Valid"
"7625" "after" 12 "3" 0 3404.88700000034 31 31 8 1963.85699999915 "After Test" "None"
"7625" "after" 15 "3" 1 1476.29699999979 50 50 8 1810.77699999837 "After Test" "Valid"
"7625" "after" 17 "2" 1 1645.35300000012 2 2 8 1684.6230000006 "After Test" "Valid"
"7625" "after" 19 "2" -1 1975.6460000003 -117 117 8 3390.08099999977 "After Test" "Invalid"
"7625" "after" 2 "4" 1 2336.28999999887 -18 18 8 1980.89600000018 "After Test" "Valid"
"7625" "after" 22 "2" 1 1789.55000000051 -5 5 8 1715.13199999882 "After Test" "Valid"
"7625" "after" 22 "4" 1 1744.16399999941 15 15 8 2080.77700000117 "After Test" "Valid"
"7625" "after" 23 "2" 0 2427.08199999901 20 20 8 1502.84299999988 "After Test" "None"
"7625" "after" 24 "1" 0 2229.1280000002 -4 4 8 1837.72799999855 "After Test" "None"
"7625" "after" 25 "1" 0 3845.67099999858 -140 140 8 13697.3220000002 "After Test" "None"
"7625" "after" 25 "2" 0 2184.05299999902 65 65 8 2283.35100000026 "After Test" "None"
